,noise_case,paramid,parameter,parameter_value,split,n_train,interp_type,ncomp,gp_noise,gp_length,gp_const,dl_alpha,rmse,maxerr,global_mean_minerr,global_mean_maxerr,global_mean_rmse,global_max_rmse,global_var_rmse
855,theo,,,,7,71,GP,24,1e-05,4.0,10.0,,,,9.62193288008469e-17,0.047889285068808234,0.027988412975614607,0.1644224369830535,0.0008262221915356717
856,theo,,,,7,71,GP,24,0.001,4.0,10.0,,,,9.62193288008469e-17,0.04902160306818427,0.02882369736730431,0.18096857217044854,0.0010122703057147788
857,theo,,,,7,71,GP,24,0.1,4.0,10.0,,,,1.4062824978585316e-16,0.046604048912020704,0.02712624497986526,0.147979096034237,0.0006762394947954063
858,theo,,,,7,71,GP,24,1e-05,7.0,10.0,,,,8.511709855459534e-17,0.0478893764676451,0.027988413242926582,0.16442244829060962,0.0008262223070030794
859,theo,,,,7,71,GP,24,0.001,7.0,10.0,,,,8.511709855459534e-17,0.049021292914500754,0.0288234132087089,0.18096318155415905,0.0010122030592474302
860,theo,,,,7,71,GP,24,0.1,7.0,10.0,,,,9.251858538542972e-17,0.04660397925002738,0.027126243133260182,0.1479790586690222,0.0006762391726052714
861,theo,,,,7,71,GP,24,1e-05,10.0,10.0,,,,7.401486830834377e-17,0.04788928340143949,0.02798841268262778,0.1644224295929159,0.0008262221204729704
862,theo,,,,7,71,GP,24,0.001,10.0,10.0,,,,8.511709855459534e-17,0.04788926124259289,0.027988405927239203,0.1644223015565722,0.0008262207693217074
863,theo,,,,7,71,GP,24,0.1,10.0,10.0,,,,1.1842378929335003e-16,0.04660383239071983,0.027126244262172573,0.1479790777622952,0.0006762393269883697
864,theo,,,,7,71,GP,25,1e-05,1.0,10.0,,,,9.251858538542972e-17,0.04792775333843704,0.027965259758504033,0.16337022578515467,0.0008179151908244782
865,theo,,,,7,71,GP,25,0.001,1.0,10.0,,,,5.921189464667501e-17,0.047927744421838316,0.02796524878750113,0.16337000807747482,0.0008179132969587983
866,theo,,,,7,71,GP,25,0.1,1.0,10.0,,,,7.031412489292658e-17,0.046306850459005795,0.02688643335719278,0.14308917490350934,0.0006359226862861296
867,theo,,,,7,71,GP,25,1e-05,4.0,10.0,,,,8.881784197001253e-17,0.04792776804488683,0.027965251481500978,0.1633700635633848,0.0008179138731358358
868,theo,,,,7,71,GP,25,0.001,4.0,10.0,,,,1.3322676295501878e-16,0.04792764776553457,0.02796524378342101,0.1633699169091412,0.0008179123680361078
869,theo,,,,7,71,GP,25,0.1,4.0,10.0,,,,6.29126380620922e-17,0.046306732204670804,0.02688643325950731,0.1430891870555394,0.000635922784985308
870,theo,,,,7,71,GP,25,1e-05,7.0,10.0,,,,1.4432899320127036e-16,0.04905058956215854,0.028794000578615715,0.1797456667916475,0.001001568456919846
871,theo,,,,7,71,GP,25,0.001,7.0,10.0,,,,7.031412489292658e-17,0.04792778259898807,0.027965250204184465,0.16337003740297748,0.0008179135836830769
872,theo,,,,7,71,GP,25,0.1,7.0,10.0,,,,5.921189464667501e-17,0.04630708706099642,0.026886426392989462,0.14308903030509654,0.0006359214450896769
873,theo,,,,7,71,GP,25,1e-05,10.0,10.0,,,,5.181040781584064e-17,0.04792735959674865,0.027965209510488993,0.16336915757640377,0.0008179051047064588
874,theo,,,,7,71,GP,25,0.001,10.0,10.0,,,,1.0732155904709847e-16,0.047927756727590316,0.027965248572301375,0.1633700031387956,0.0008179132580604963
875,theo,,,,7,71,GP,25,0.1,10.0,10.0,,,,3.700743415417188e-17,0.04630677236147863,0.026886432612083164,0.1430891563842151,0.0006359225561148857
876,theo,,,,7,71,GP,26,1e-05,1.0,10.0,,,,1.4062824978585316e-16,0.04898298568907808,0.028763806691112635,0.1785525558688517,0.0009911388032609874
877,theo,,,,7,71,GP,26,0.001,1.0,10.0,,,,6.29126380620922e-17,0.0489831977651862,0.028763806281678485,0.1785525564157297,0.0009911388385660611
878,theo,,,,7,71,GP,26,0.1,1.0,10.0,,,,5.181040781584064e-17,0.045906445032820556,0.02664800771281444,0.13835494358373546,0.0005980308583094127
879,theo,,,,7,71,GP,26,1e-05,4.0,10.0,,,,1.295260195396016e-16,0.04786945961195437,0.027942375195093228,0.16235653124836336,0.0008099958146180919
880,theo,,,,7,71,GP,26,0.001,4.0,10.0,,,,9.62193288008469e-17,0.04786935045405776,0.027942330172501337,0.16235562198148057,0.000809986690470796
881,theo,,,,7,71,GP,26,0.1,4.0,10.0,,,,9.62193288008469e-17,0.045906410087585524,0.02664794963198034,0.1383537948905617,0.0005980210604441857
882,theo,,,,7,71,GP,26,1e-05,7.0,10.0,,,,4.810966440042345e-17,0.04786935852672083,0.027942376022814082,0.16235655220069214,0.0008099959977220059
883,theo,,,,7,71,GP,26,0.001,7.0,10.0,,,,1.6653345369377348e-16,0.04898509352136074,0.028765180928959414,0.1785793748921167,0.0009914575828802246
884,theo,,,,7,71,GP,26,0.1,7.0,10.0,,,,6.661338147750939e-17,0.04590649671770922,0.02664800193827955,0.1383548272992334,0.0005980298902668999
885,theo,,,,7,71,GP,26,1e-05,10.0,10.0,,,,1.0732155904709847e-16,0.04786981714990103,0.027942373006986855,0.16235649224438925,0.0008099954440079416
886,theo,,,,7,71,GP,26,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.04786937881826628,0.027942365515322535,0.16235630595728914,0.000809993821122671
887,theo,,,,7,71,GP,26,0.1,10.0,10.0,,,,7.401486830834377e-17,0.045905849938958604,0.02664800075833774,0.13835481467978467,0.0005980297296422725
888,theo,,,,7,71,GP,27,1e-05,1.0,10.0,,,,5.551115123125783e-17,0.04790412714347684,0.027920142764449863,0.16137926917821785,0.0008024401200792895
889,theo,,,,7,71,GP,27,0.001,1.0,10.0,,,,8.511709855459534e-17,0.04790411362938462,0.02792014779142555,0.16137937933397223,0.00080244122205829
890,theo,,,,7,71,GP,27,0.1,1.0,10.0,,,,1.1842378929335003e-16,0.045587889874653474,0.02641178674318252,0.1337748896027676,0.0005624459103606811
891,theo,,,,7,71,GP,27,1e-05,4.0,10.0,,,,8.141635513917814e-17,0.04790409527070365,0.027920147383282114,0.16137935801661055,0.0008024410385652324
892,theo,,,,7,71,GP,27,0.001,4.0,10.0,,,,1.4802973661668753e-16,0.047903476913918344,0.02792015993820577,0.1613796562750385,0.0008024435992496132
893,theo,,,,7,71,GP,27,0.1,4.0,10.0,,,,8.881784197001253e-17,0.04558784631634887,0.02641174773425373,0.13377414067993332,0.0005624400000291852
894,theo,,,,7,71,GP,27,1e-05,7.0,10.0,,,,1.2212453270876723e-16,0.04790401535021952,0.027920181618711504,0.16138012477071342,0.0008024481422413306
895,theo,,,,7,71,GP,27,0.001,7.0,10.0,,,,8.881784197001253e-17,0.04901298484642485,0.028736813297722895,0.17745051234188589,0.0009817146691579396
896,theo,,,,7,71,GP,27,0.1,7.0,10.0,,,,1.258252761241844e-16,0.04558809590589853,0.026411765901243868,0.13377447865136513,0.0005624424629350874
897,theo,,,,7,71,GP,27,1e-05,10.0,10.0,,,,8.511709855459534e-17,0.047904318261174694,0.027920171577134344,0.16137983998079236,0.0008024456339069863
898,theo,,,,7,71,GP,27,0.001,10.0,10.0,,,,2.9605947323337513e-17,0.04790424057624106,0.027920167009971728,0.1613797293081189,0.0008024448331267312
899,theo,,,,7,71,GP,27,0.1,10.0,10.0,,,,5.181040781584064e-17,0.045588072317552554,0.026411787400829303,0.13377490889857577,0.0005624462569263137
900,theo,,,,8,71,GP,23,1e-05,1.0,10.0,,,,8.881784197001253e-17,0.07620237175557588,0.03926018084729863,0.3182426343254004,0.003094431849639186
901,theo,,,,8,71,GP,23,0.001,1.0,10.0,,,,4.070817756958907e-17,0.07620237538418112,0.03926018062694135,0.3182426332609188,0.003094431817199353
902,theo,,,,8,71,GP,23,0.1,1.0,10.0,,,,4.070817756958907e-17,0.07620243461334998,0.0392602291375009,0.31824335420692623,0.0030944468246233703
903,theo,,,,8,71,GP,23,1e-05,4.0,10.0,,,,9.251858538542972e-17,0.07620229624304833,0.039260144096840484,0.31824202691317155,0.00309441962432665
904,theo,,,,8,71,GP,23,0.001,4.0,10.0,,,,6.661338147750939e-17,0.07620220815905046,0.039260091559965585,0.3182416317386323,0.0030944086960039714
905,theo,,,,8,71,GP,23,0.1,4.0,10.0,,,,2.2204460492503132e-17,0.07620231752743775,0.03926014514288023,0.31824205657801424,0.0030944201371440935
906,theo,,,,8,71,GP,23,1e-05,7.0,10.0,,,,1.0732155904709847e-16,0.07620230058196795,0.039260138980503685,0.3182419532541327,0.0030944180648233405
907,theo,,,,8,71,GP,23,0.001,7.0,10.0,,,,7.771561172376095e-17,0.07917034853549279,0.04106761681916723,0.3422397485655804,0.003638465692631553
908,theo,,,,8,71,GP,23,0.1,7.0,10.0,,,,2.2204460492503132e-17,0.10424080102471396,0.05529147476486762,0.5843423199897945,0.01093122870137096
909,theo,,,,8,71,GP,23,1e-05,10.0,10.0,,,,7.031412489292658e-17,0.07620229534537168,0.03926013354375112,0.3182418795199842,0.0030944164886767492
910,theo,,,,8,71,GP,23,0.001,10.0,10.0,,,,5.551115123125783e-17,0.0762022921339038,0.039260144754585904,0.31824204984891163,0.003094420011592379
911,theo,,,,8,71,GP,23,0.1,10.0,10.0,,,,7.401486830834377e-17,0.07620230101997985,0.03926014130806497,0.3182420521737382,0.003094419692428465
912,theo,,,,8,71,GP,24,1e-05,1.0,10.0,,,,5.921189464667501e-17,0.07608723738188063,0.03920766592099934,0.3172490717200633,0.0030750854924650544
913,theo,,,,8,71,GP,24,0.001,1.0,10.0,,,,1.1102230246251565e-16,0.07608737350765442,0.039207689257042336,0.3172494728260229,0.0030750934430953188
914,theo,,,,8,71,GP,24,0.1,1.0,10.0,,,,2.2204460492503132e-17,0.0790473436685423,0.04100466755522178,0.34111453091526134,0.003614689809021972
915,theo,,,,8,71,GP,24,1e-05,4.0,10.0,,,,1.4802973661668753e-16,0.07608734206686525,0.03920769730881947,0.31724960705552535,0.0030750961242599424
916,theo,,,,8,71,GP,24,0.001,4.0,10.0,,,,5.551115123125783e-17,0.07608729308669765,0.039207697159400895,0.31724960720840667,0.0030750961132172917
917,theo,,,,8,71,GP,24,0.1,4.0,10.0,,,,7.031412489292658e-17,0.07610859119309298,0.039220927673025194,0.3174749664368243,0.003079576988584012
918,theo,,,,8,71,GP,24,1e-05,7.0,10.0,,,,9.62193288008469e-17,0.07608736758732418,0.039207686012917894,0.3172493972015791,0.003075092054642782
919,theo,,,,8,71,GP,24,0.001,7.0,10.0,,,,5.551115123125783e-17,0.07904369104630454,0.041002371452866136,0.341077332155079,0.003613876529967891
920,theo,,,,8,71,GP,24,0.1,7.0,10.0,,,,4.810966440042345e-17,0.07904570543881352,0.04100361034134269,0.3410947078995041,0.003614277573043475
921,theo,,,,8,71,GP,24,1e-05,10.0,10.0,,,,4.4408920985006264e-17,0.07608753165321198,0.039207839184169764,0.3172520438675468,0.0030751444425591635
922,theo,,,,8,71,GP,24,0.001,10.0,10.0,,,,5.181040781584064e-17,0.07608681892597877,0.03920735902108934,0.31724376811851596,0.0030749805930442077
923,theo,,,,8,71,GP,24,0.1,10.0,10.0,,,,1.0732155904709847e-16,0.07610851178516019,0.039220943074201854,0.3174752006744333,0.0030795818036982057
924,theo,,,,8,71,GP,25,1e-05,1.0,10.0,,,,2.960594732333751e-17,0.07595579400981523,0.03915727969975694,0.31628584757173606,0.0030564736475994347
925,theo,,,,8,71,GP,25,0.001,1.0,10.0,,,,2.590520390792032e-17,0.0759557656650982,0.0391572804620777,0.31628585516204005,0.0030564738212120416
926,theo,,,,8,71,GP,25,0.1,1.0,10.0,,,,9.992007221626409e-17,0.07711213957760939,0.03987525654731053,0.32841820136212724,0.0033022242120478887
927,theo,,,,8,71,GP,25,1e-05,4.0,10.0,,,,4.070817756958907e-17,0.07595600331488343,0.0391573736949659,0.31628760362250025,0.0030565074411781972
928,theo,,,,8,71,GP,25,0.001,4.0,10.0,,,,8.881784197001253e-17,0.07894402955197787,0.04093995562745431,0.3399545755355914,0.0035903128460978814
929,theo,,,,8,71,GP,25,0.1,4.0,10.0,,,,5.921189464667501e-17,0.07711198967823844,0.039875234068211536,0.3284178454575079,0.003302216696304284
930,theo,,,,8,71,GP,25,1e-05,7.0,10.0,,,,1.0362081563168128e-16,0.07894052620144625,0.040938003565458354,0.3399284828538852,0.0035897006456897013
931,theo,,,,8,71,GP,25,0.001,7.0,10.0,,,,9.992007221626409e-17,0.07894287767687118,0.04093932548390922,0.3399469123766991,0.0035901257523679995
932,theo,,,,8,71,GP,25,0.1,7.0,10.0,,,,5.921189464667501e-17,0.07956217570246998,0.041322457236415415,0.3463938798899408,0.0037300153926448504
933,theo,,,,8,71,GP,25,1e-05,10.0,10.0,,,,6.661338147750939e-17,0.07595583641795431,0.039157302695884216,0.31628641048244527,0.0030564837265358255
934,theo,,,,8,71,GP,25,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.07595583318630976,0.039157292908666694,0.31628603583350295,0.0030564775949313678
935,theo,,,,8,71,GP,25,0.1,10.0,10.0,,,,6.661338147750939e-17,0.07711186979148926,0.03987519050437275,0.32841724819920937,0.0033022034761716113
936,theo,,,,8,71,GP,26,1e-05,1.0,10.0,,,,7.771561172376095e-17,0.07883391312269471,0.04087602336204881,0.3388202375536343,0.003566515127437073
937,theo,,,,8,71,GP,26,0.001,1.0,10.0,,,,5.551115123125783e-17,0.07883389510788603,0.04087602537077982,0.3388202643892865,0.003566515745959971
938,theo,,,,8,71,GP,26,0.1,1.0,10.0,,,,3.700743415417188e-17,0.07815256710097436,0.04053305599486396,0.3392473782185887,0.003531365213301442
939,theo,,,,8,71,GP,26,1e-05,4.0,10.0,,,,4.810966440042345e-17,0.07586630863842264,0.0391086826951468,0.31535179806386765,0.0030385490985595626
940,theo,,,,8,71,GP,26,0.001,4.0,10.0,,,,4.070817756958907e-17,0.0758661767560394,0.03910856949222371,0.315349838187549,0.0030385106640975993
941,theo,,,,8,71,GP,26,0.1,4.0,10.0,,,,4.810966440042345e-17,0.07815262319742874,0.04053308571700563,0.3392477377177347,0.0035313737623285106
942,theo,,,,8,71,GP,26,1e-05,7.0,10.0,,,,4.810966440042345e-17,0.0788374219131865,0.040878099109667575,0.3388470797731783,0.003567152099433874
943,theo,,,,8,71,GP,26,0.001,7.0,10.0,,,,5.181040781584064e-17,0.07883745785722869,0.040878067919672675,0.3388461092324834,0.0035671347318434435
944,theo,,,,8,71,GP,26,0.1,7.0,10.0,,,,1.1472304587793285e-16,0.07815264834986023,0.04053308116513412,0.3392477306303657,0.0035313732278592917
945,theo,,,,8,71,GP,26,1e-05,10.0,10.0,,,,5.921189464667501e-17,0.07883156783249348,0.04087461067476541,0.33880024222397837,0.003566057989976504
946,theo,,,,8,71,GP,26,0.001,10.0,10.0,,,,8.141635513917814e-17,0.07883154979990192,0.04087460562193078,0.33880021267661714,0.003566056987879237
947,theo,,,,8,71,GP,26,0.1,10.0,10.0,,,,4.070817756958907e-17,0.07815242264182133,0.04053295543737779,0.3392457620676728,0.003531330184313988
948,theo,,,,8,71,GP,27,1e-05,1.0,10.0,,,,2.2204460492503132e-17,0.07576819140666825,0.03906201549700049,0.3144468032742585,0.0030213080021431527
949,theo,,,,8,71,GP,27,0.001,1.0,10.0,,,,9.62193288008469e-17,0.07576821049476413,0.039062013739689726,0.3144467749708651,0.0030213074202231406
950,theo,,,,8,71,GP,27,0.1,1.0,10.0,,,,2.960594732333751e-17,0.07920406651249999,0.041193640686328074,0.3499721995264034,0.003766906980820812
951,theo,,,,8,71,GP,27,1e-05,4.0,10.0,,,,5.921189464667501e-17,0.07576822799065895,0.03906201516690706,0.3144467983839308,0.003021307895659213
952,theo,,,,8,71,GP,27,0.001,4.0,10.0,,,,5.181040781584064e-17,0.07576819407475018,0.03906197548395804,0.31444607976097916,0.0030212940145658887
953,theo,,,,8,71,GP,27,0.1,4.0,10.0,,,,9.251858538542972e-17,0.07920404673996198,0.04119364094203433,0.3499722025687755,0.0037669070543441562
954,theo,,,,8,71,GP,27,1e-05,7.0,10.0,,,,8.881784197001253e-17,0.07576836208191565,0.039062014374958966,0.3144467943212368,0.003021307764112198
955,theo,,,,8,71,GP,27,0.001,7.0,10.0,,,,1.6653345369377348e-16,0.07872880809035702,0.04081966196343776,0.3377893992911736,0.0035452200164086075
956,theo,,,,8,71,GP,27,0.1,7.0,10.0,,,,7.771561172376095e-17,0.08167598056562607,0.042640147185074626,0.36807916928829254,0.004224226551088615
957,theo,,,,8,71,GP,27,1e-05,10.0,10.0,,,,5.551115123125783e-17,0.07872596098631159,0.04081800956954929,0.3377676238815184,0.0035447086587991664
958,theo,,,,8,71,GP,27,0.001,10.0,10.0,,,,3.700743415417188e-17,0.07872600478955313,0.04081800720925889,0.33776758545472546,0.0035447078440897285
959,theo,,,,8,71,GP,27,0.1,10.0,10.0,,,,7.031412489292658e-17,0.08167706845345811,0.04264075223176427,0.3680874068522631,0.004224434174351096
960,theo,,,,9,71,GP,23,1e-05,1.0,10.0,,,,5.921189464667501e-17,0.05813401471112334,0.030958840401859807,0.20633713776074303,0.0016749946210280432
961,theo,,,,9,71,GP,23,0.001,1.0,10.0,,,,5.181040781584064e-17,0.0581340182389016,0.030958840406716617,0.2063371377965509,0.0016749946183576608
962,theo,,,,9,71,GP,23,0.1,1.0,10.0,,,,5.551115123125783e-17,0.058287105930030766,0.030993974105052575,0.21237477628801094,0.0017429139069988482
963,theo,,,,9,71,GP,23,1e-05,4.0,10.0,,,,4.4408920985006264e-17,0.05753427149832817,0.030551097740469914,0.20244187768426378,0.0016196831914027665
964,theo,,,,9,71,GP,23,0.001,4.0,10.0,,,,4.070817756958907e-17,0.0575343112325614,0.030551068190089053,0.20244116084711053,0.0016196745375659338
965,theo,,,,9,71,GP,23,0.1,4.0,10.0,,,,3.700743415417188e-17,0.05828705746309406,0.030993953665285345,0.21237428317475854,0.0017429077047510652
966,theo,,,,9,71,GP,23,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.05753439816959626,0.030551159076233552,0.2024431345399531,0.001619698399115517
967,theo,,,,9,71,GP,23,0.001,7.0,10.0,,,,3.3306690738754695e-17,0.05813201265290389,0.030957587699940486,0.206322433035091,0.0016747929878226813
968,theo,,,,9,71,GP,23,0.1,7.0,10.0,,,,5.921189464667501e-17,0.05828704311382217,0.03099395421363221,0.2123743225004136,0.0017429081953166331
969,theo,,,,9,71,GP,23,1e-05,10.0,10.0,,,,4.070817756958907e-17,0.05753425161178853,0.03055106268414658,0.20244104846235894,0.001619673172827746
970,theo,,,,9,71,GP,23,0.001,10.0,10.0,,,,3.700743415417188e-17,0.057534168515249284,0.030551040489744448,0.20244077624866602,0.0016196695725671382
971,theo,,,,9,71,GP,23,0.1,10.0,10.0,,,,5.181040781584064e-17,0.058287072619023925,0.030993954683548913,0.21237432399308523,0.0017429081944793773
972,theo,,,,9,71,GP,24,1e-05,1.0,10.0,,,,6.29126380620922e-17,0.0574763177830796,0.03051171498988973,0.20246078880668616,0.001617869852441452
973,theo,,,,9,71,GP,24,0.001,1.0,10.0,,,,8.141635513917814e-17,0.05747631536331989,0.03051178776924152,0.2024625744579001,0.0016178910887529605
974,theo,,,,9,71,GP,24,0.1,1.0,10.0,,,,4.4408920985006264e-17,0.059581952568126886,0.031801836940314,0.22648810301886688,0.0019343360709722368
975,theo,,,,9,71,GP,24,1e-05,4.0,10.0,,,,4.4408920985006264e-17,0.057476396313582985,0.03051179124927679,0.2024627069578032,0.0016178926119689914
976,theo,,,,9,71,GP,24,0.001,4.0,10.0,,,,5.921189464667501e-17,0.057476388707885934,0.030511804232552234,0.20246306307150716,0.001617896785682138
977,theo,,,,9,71,GP,24,0.1,4.0,10.0,,,,7.401486830834377e-17,0.05909247265579518,0.03146697585399297,0.22379842100696604,0.0018910804069329793
978,theo,,,,9,71,GP,24,1e-05,7.0,10.0,,,,5.181040781584064e-17,0.058063110795323856,0.030913409785945346,0.20623858453114763,0.00167169574492017
979,theo,,,,9,71,GP,24,0.001,7.0,10.0,,,,4.070817756958907e-17,0.057476477380226515,0.03051178670645626,0.20246254144824294,0.0016178907097112996
980,theo,,,,9,71,GP,24,0.1,7.0,10.0,,,,4.4408920985006264e-17,0.059092515840707176,0.03146697672344378,0.2237984805318438,0.0018910811674669422
981,theo,,,,9,71,GP,24,1e-05,10.0,10.0,,,,5.921189464667501e-17,0.057476404067502956,0.030511789145216482,0.20246261115266354,0.0016178915167049663
982,theo,,,,9,71,GP,24,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.0585150327911488,0.031195833632323085,0.21129474295776426,0.0017377232448275396
983,theo,,,,9,71,GP,24,0.1,10.0,10.0,,,,5.181040781584064e-17,0.059092407340333095,0.03146697746031004,0.22379843195503163,0.0018910806104351014
984,theo,,,,9,71,GP,25,1e-05,1.0,10.0,,,,4.810966440042345e-17,0.05802146335295492,0.030870877549942825,0.20613854528560355,0.0016684864198832387
985,theo,,,,9,71,GP,25,0.001,1.0,10.0,,,,6.29126380620922e-17,0.05802144966486977,0.03087087763530407,0.20613855011037716,0.0016684864722296777
986,theo,,,,9,71,GP,25,0.1,1.0,10.0,,,,1.3322676295501878e-16,0.060413097203299085,0.03226628727825728,0.237833207630413,0.0020919496879205717
987,theo,,,,9,71,GP,25,1e-05,4.0,10.0,,,,5.551115123125783e-17,0.05743706970363139,0.030473880629084602,0.20247101713589288,0.00161602189760095
988,theo,,,,9,71,GP,25,0.001,4.0,10.0,,,,5.551115123125783e-17,0.05743702824535175,0.030473829892887733,0.20246919980859251,0.0016160011079194528
989,theo,,,,9,71,GP,25,0.1,4.0,10.0,,,,5.181040781584064e-17,0.059927069492618085,0.03194596195133859,0.23520994669174355,0.00204823478016862
990,theo,,,,9,71,GP,25,1e-05,7.0,10.0,,,,4.070817756958907e-17,0.0580216449627984,0.030871029410736158,0.2061387493520832,0.0016684939258485311
991,theo,,,,9,71,GP,25,0.001,7.0,10.0,,,,4.4408920985006264e-17,0.05802202838073065,0.03087125514512751,0.2061445372319443,0.001668563818797188
992,theo,,,,9,71,GP,25,0.1,7.0,10.0,,,,4.4408920985006264e-17,0.05992690218548518,0.031945885882316054,0.2352082409592318,0.002048210485322192
993,theo,,,,9,71,GP,25,1e-05,10.0,10.0,,,,1.1842378929335003e-16,0.05743715318263582,0.03047387826368501,0.20247096783562724,0.0016160213255149065
994,theo,,,,9,71,GP,25,0.001,10.0,10.0,,,,3.700743415417188e-17,0.058022941058810146,0.030871845215578456,0.20614737558294988,0.0016686148168157434
995,theo,,,,9,71,GP,25,0.1,10.0,10.0,,,,5.551115123125783e-17,0.059926926482043154,0.03194587007895111,0.23520789057676092,0.0020482054870910407
996,theo,,,,9,71,GP,26,1e-05,1.0,10.0,,,,8.881784197001253e-17,0.05796429715442215,0.03082909612481016,0.20602677622551635,0.0016651776051311012
997,theo,,,,9,71,GP,26,0.001,1.0,10.0,,,,5.551115123125783e-17,0.05796433984530156,0.030829096792250838,0.20602678951982709,0.0016651777864071242
998,theo,,,,9,71,GP,26,0.1,1.0,10.0,,,,8.141635513917814e-17,0.06048266375714834,0.03227334822455672,0.24273171934769514,0.002157046219742698
999,theo,,,,9,71,GP,26,1e-05,4.0,10.0,,,,6.661338147750939e-17,0.057390870183043965,0.030437249590113572,0.2024683103950237,0.001614078827748907
1000,theo,,,,9,71,GP,26,0.001,4.0,10.0,,,,5.921189464667501e-17,0.0573907132542918,0.030437176138602588,0.2024665296070773,0.001614057587884747
1001,theo,,,,9,71,GP,26,0.1,4.0,10.0,,,,3.700743415417188e-17,0.060760590733611196,0.03243161626519115,0.24661918638308972,0.0022145037752754042
1002,theo,,,,9,71,GP,26,1e-05,7.0,10.0,,,,7.031412489292658e-17,0.05796484186003469,0.030829448694526165,0.20602910400526162,0.0016652148541468962
1003,theo,,,,9,71,GP,26,0.001,7.0,10.0,,,,5.551115123125783e-17,0.05796498180792187,0.03082952637837838,0.20603181334419035,0.0016652466010277952
1004,theo,,,,9,71,GP,26,0.1,7.0,10.0,,,,1.1102230246251565e-16,0.06122944648793516,0.0327373242569107,0.2491719893545921,0.0022585351656796053
1005,theo,,,,9,71,GP,26,1e-05,10.0,10.0,,,,5.181040781584064e-17,0.057964652667923354,0.030829315847980928,0.20602993288949661,0.0016652190193020898
1006,theo,,,,9,71,GP,26,0.001,10.0,10.0,,,,7.771561172376095e-17,0.057964757251426254,0.030829377881344513,0.2060299580696391,0.0016652215150351464
1007,theo,,,,9,71,GP,26,0.1,10.0,10.0,,,,2.960594732333751e-17,0.06076059986556253,0.032431616865056065,0.24661921576547396,0.0022145041778030413
1008,theo,,,,9,71,GP,27,1e-05,1.0,10.0,,,,1.1472304587793285e-16,0.057916709607822955,0.030789194146902066,0.20591992584523142,0.001661984194973929
1009,theo,,,,9,71,GP,27,0.001,1.0,10.0,,,,7.401486830834377e-17,0.057353985999342764,0.030402013931638237,0.20245985222299845,0.0016121203714729684
1010,theo,,,,9,71,GP,27,0.1,1.0,10.0,,,,4.810966440042345e-17,0.06161085613631023,0.03292535053802357,0.25805221393773825,0.002390311660787513
1011,theo,,,,9,71,GP,27,1e-05,4.0,10.0,,,,4.4408920985006264e-17,0.057353999057371825,0.030402030573722427,0.20246010949239499,0.0016121236262214987
1012,theo,,,,9,71,GP,27,0.001,4.0,10.0,,,,6.661338147750939e-17,0.05735390475019445,0.03040199178492353,0.2024594347475105,0.0016121152105346439
1013,theo,,,,9,71,GP,27,0.1,4.0,10.0,,,,3.700743415417188e-17,0.06205443134009994,0.03321418620899703,0.2605244636668182,0.0024343678789937604
1014,theo,,,,9,71,GP,27,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.05791759437697846,0.030789816928819953,0.20592503079428398,0.001662060448497188
1015,theo,,,,9,71,GP,27,0.001,7.0,10.0,,,,5.181040781584064e-17,0.057353980134056286,0.030402039626031233,0.20246014386653155,0.0016121242636378283
1016,theo,,,,9,71,GP,27,0.1,7.0,10.0,,,,3.700743415417188e-17,0.06205808673585788,0.033216598752150536,0.2605375001409737,0.00243462707010151
1017,theo,,,,9,71,GP,27,1e-05,10.0,10.0,,,,4.4408920985006264e-17,0.057353929081907014,0.030402042423657325,0.2024599672335857,0.0016121224966675173
1018,theo,,,,9,71,GP,27,0.001,10.0,10.0,,,,4.810966440042345e-17,0.057353918373739196,0.030401982540464105,0.20245926254068652,0.0016121131112671748
1019,theo,,,,9,71,GP,27,0.1,10.0,10.0,,,,5.181040781584064e-17,0.06205800853417843,0.033216589373024116,0.26053726586810905,0.0024346233323378004
